0	4	7948	8004	10013	16030	18023	20023	22032	24029	26027	28276	1
4.364241	28281	32629	34028	36026	42049	44481	NA	NA	NA	NA	NA	1
4.033051	44492	48520	50058	52045	58063	60064	62068	64070	66071	68070	70737	1
3.00722	70740	73729	74073	76072	82085	84082	86087	88085	90089	92088	96419	1
3.755218	96422	100164	102090	104088	110103	112104	114107	116104	118108	120108	122019	1
4.891305	122021	126898	128107	130106	136124	138133	140123	142129	144122	146126	147241	1
3.057524	147245	150282	152126	154129	160142	162147	164143	166144	168146	170149	171750	1
4.64506	171753	176393	178149	180148	186167	188163	190164	192163	194167	196170	197230	1
3.786564	197233	201011	202175	204170	210189	212184	214192	216184	218182	220182	221959	1
4.21598	221962	226158	226182	228187	234205	236208	238207	240208	242207	244204	246500	1
3.858316	246504	250342	252203	254208	260230	262227	264226	266229	268223	270222	274552	1
3.068524	274554	277615	278223	280227	286245	287998	NA	NA	NA	NA	NA	1
3.95795	288008	291968	292252	294250	300268	302262	304268	306265	308269	310265	311100	1
4.770214	311103	315855	316266	318266	324285	326285	328289	330290	332289	334290	336713	1
3.002572	336716	339711	340296	342286	348310	350305	352303	354311	356308	358304	359348	1
3.198915	359352	362545	364308	366306	372329	374329	376326	378325	380322	382326	385702	1
4.691775	385706	390394	392326	394328	400349	402344	404345	406346	408343	410342	411262	1
4.267424	411265	415536	416344	418348	424372	426362	428365	430372	432363	434366	435405	1
3.543455	435408	438950	440370	442371	448389	450393	452382	454386	456388	458388	459649	1
3.777479	459652	463421	464389	466387	472411	474410	476404	478410	480402	482405	483603	1
4.210231	483606	487816	488404	490408	496428	498427	500426	502425	504423	506431	509149	1
3.090258	509152	512234	512432	514426	520444	522847	NA	NA	NA	NA	NA	1
4.630785	522858	527477	528453	530447	536467	538471	540462	542469	544463	546464	556758	1
4.096036	556761	560844	562466	564470	570488	572484	574490	576485	578488	580482	581658	1
4.443037	581662	586090	586488	588489	594505	596502	598510	600508	602503	604507	606800	1
3.419724	606802	610204	610507	612506	618529	620531	622522	624525	626528	628528	641343	1
4.517126	641346	645859	646529	648529	654548	656544	658546	660549	662549	664549	673491	1
3.519513	673494	677006	678551	680549	686564	688565	690564	692566	694563	696570	698218	1
4.15697	698221	702361	702572	704571	710586	712589	714586	716582	718589	720582	727355	1
3.85427	727357	731196	732580	734567	740591	742585	744584	746586	748590	750589	752352	1
4.613922	752355	756961	758590	760592	766611	768602	770603	772608	774604	776609	781030	1
3.814144	781032	784842	786613	788611	794630	796622	798629	800626	802626	804624	806273	1
3.363601	806276	809626	810625	812624	818648	820645	822650	824644	826644	828646	830583	1
3.401947	830586	833990	834651	836648	842662	844662	846670	848665	850671	852663	854583	1
4.597983	854587	859180	860663	862669	868687	870407	NA	NA	NA	NA	NA	1
4.49484	870418	874899	876696	878690	884706	886708	888705	890710	892705	894704	895732	1
3.95375	895735	899677	900703	902706	908728	910729	912722	914723	916731	918725	920119	1
4.954121	920123	925056	926726	928729	934748	936743	938745	940750	942745	944748	952499	1
4.050726	952502	956533	956746	958745	964762	966766	968768	970768	972766	974769	976197	1
3.739494	976201	979921	980768	982766	988785	990782	992787	994791	996787	998785	1001352	1
0	3	7953	8003	9995	16012	18018	20018	22018	24016	26014	27527	2
4.675959	27529	32187	34018	36018	42035	44035	46030	48031	50039	52038	53583	2
4.096049	53586	57670	58037	60032	66051	68050	70052	72050	74055	76057	77771	2
3.96169	77773	81736	82058	84059	90073	92075	94073	96072	98069	100070	101054	2
4.705945	101057	105761	106072	108078	114094	116099	118091	120097	122096	124091	135078	2
4.958757	135081	140028	140095	142099	148110	150114	152111	154116	156109	158116	159511	2
3.670116	159514	163182	164120	166118	172132	174132	176131	178137	180138	182137	183234	2
4.843727	183237	188073	188138	190135	196149	198160	200158	202154	204155	206155	207569	2
4.37454	207571	211928	212157	214156	220176	222175	224169	226177	228178	230170	237400	2
4.496209	237402	241888	242168	244152	250176	252175	254172	256170	258177	260179	264139	2
3.943706	264143	268080	268180	270174	276191	278191	280198	282194	284197	286195	288074	2
4.881933	288077	292951	294198	296193	302218	304210	306212	308213	310215	312211	324045	2
4.212255	324048	328244	330210	332214	338237	340237	342230	344230	346229	348236	350358	2
3.150533	350362	353501	354242	356240	362257	364258	366251	368252	370253	372255	373195	2
4.02877	373198	377222	378256	380259	386273	390030	NA	NA	NA	NA	NA	2
4.858294	390041	394890	396285	398272	404297	405659	NA	NA	NA	NA	NA	2
4.512156	405671	410185	410308	412294	418319	420318	422318	424311	426315	428312	430642	2
4.262429	430645	434898	436311	438313	444337	446332	448336	450335	452332	454334	455651	2
4.40411	455654	460061	460338	462339	468355	470356	472356	474350	476356	478352	479368	2
4.041809	479372	483397	484355	486351	492377	494371	496371	498371	500376	502378	504463	2
3.471933	504466	507930	508381	510379	516396	518390	520393	522391	524394	526396	527515	2
3.028358	527518	530541	532398	534394	540416	542412	544414	546411	548417	550414	551536	2
4.215622	551539	555749	556415	558415	564431	566128	NA	NA	NA	NA	NA	2
3.244935	566138	569378	570441	572439	578458	580457	582455	584454	586450	588455	591351	2
3.051586	591354	594405	594454	596453	602473	604473	606473	608472	610473	612474	613342	2
4.727536	613345	618065	618478	620478	626491	628491	630494	632499	634495	636494	640248	2
3.569812	640251	643801	644499	646495	652511	654511	656511	658510	660516	662512	671801	2
4.581711	671803	676377	676515	678514	684530	686536	688536	690532	692535	694531	695382	2
4.865137	695386	700241	700535	702536	708559	710553	712550	714553	716557	718554	720180	2
4.839589	720183	725013	726558	728553	734575	736573	738574	740570	742572	744571	745837	2
3.824907	745841	749654	750571	752577	758593	760596	762595	764590	766590	768593	769681	2
3.819903	769684	773491	774596	776598	782614	784618	786613	788611	790616	792612	793955	2
4.77096	793959	798727	800610	802620	808635	810635	812630	814633	816637	818636	819826	2
3.203939	819829	823018	824641	826634	832650	834651	836651	838650	840649	842655	845988	2
4.839386	845991	850812	852655	854654	860673	862679	864677	866673	868671	870676	875827	2
3.86073	875830	879673	880681	882672	888693	890689	892693	894693	896689	898693	899656	2
4.941696	899659	904594	904692	906696	912712	914712	916717	918711	920710	922716	923775	2
4.081911	923778	927851	928716	930714	936730	938732	940738	942733	944736	946732	948719	2
4.741433	948721	953453	954733	956732	962757	964640	NA	NA	NA	NA	NA	2
