0	1	7958	7998	10001	16020	18020	20015	22022	24016	26018	28564	1
4.715619	28569	33270	34020	36021	42039	44040	46034	48035	50040	52033	53026	1
4.932791	53029	57953	58036	60041	66055	68052	70059	72054	74053	76054	77400	1
3.522089	77403	80915	82056	84055	90078	92080	94080	96076	98076	100072	102769	1
4.725167	102772	107483	108074	110078	116094	118097	120099	122096	124093	126096	127623	1
4.682604	127626	132300	134101	136098	142112	144118	146118	148117	150114	152114	155799	1
4.061524	155801	159854	160119	162117	168134	170133	172133	174140	176134	178140	181201	1
3.526665	181203	184722	186139	188139	194157	196161	198159	200155	202159	204155	205496	1
4.444297	205499	209940	210160	212158	218172	220179	222177	224174	226177	228173	230229	1
4.541312	230231	234759	236177	238178	244198	246193	248194	250195	252196	254192	255243	1
4.161516	255245	259398	260190	262177	268197	270193	272198	274194	276200	278197	280496	1
3.613714	280499	284112	284195	286201	292221	295002	NA	NA	NA	NA	NA	1
3.013979	295011	298011	298232	300238	306260	308261	310256	312258	314252	316257	318019	1
3.598618	318021	321611	322256	324258	330275	332281	334274	336275	338273	340272	341413	1
3.390127	341415	344807	346272	348281	354296	356300	358297	360300	362295	364298	365575	1
3.306132	365578	368880	370300	372299	378318	381526	NA	NA	NA	NA	NA	1
3.534665	381537	385069	386332	388342	394357	396358	398359	400359	402356	404357	408740	1
3.014115	408743	411750	412358	414362	420372	422381	424375	426376	428374	430375	432838	1
3.077521	432841	435911	436373	438375	444400	446399	448395	450400	452395	454392	456910	1
4.81357	456912	461710	462392	464396	470419	474808	NA	NA	NA	NA	NA	1
4.8472	474819	479660	480429	482420	488435	490437	492434	494441	496432	498434	500089	1
4.723835	500091	504799	506434	508440	514457	516456	518455	520455	522452	524453	526310	1
4.05387	526312	530349	530455	532456	538479	540480	542479	544478	546481	548473	551184	1
4.565059	551187	555741	556477	558474	564502	566499	568499	570495	572493	574499	576484	1
4.602265	576486	581081	582498	584495	590519	592519	594518	596512	598518	600519	601790	1
4.684259	601793	606459	606525	608521	614536	616537	618537	620536	622535	624536	626163	1
3.269992	626166	629427	630535	632542	638557	640558	642556	644559	646559	648555	650699	1
4.39289	650702	655089	656553	658557	664577	666578	668577	670579	672577	674575	676663	1
4.972005	676667	681627	682581	684577	690595	692593	694596	696601	698598	700597	702776	1
4.1947	702779	706969	708602	710598	716620	718817	NA	NA	NA	NA	NA	1
3.93295	718826	722753	724632	726635	732660	734654	736658	738654	740660	742659	744713	1
4.91351	744715	749627	750659	752658	758676	760674	762680	764676	766679	768676	772345	1
4.632742	772348	776970	778680	780680	786702	788694	790698	792701	794701	796700	799772	1
4.065811	799775	803845	804704	806696	812717	814719	816715	818718	820720	822719	824332	1
4.96418	824335	829301	830722	832714	838733	840741	842737	844736	846735	848732	850063	1
