0	3	7943	7999	10005	16021	18018	20021	22023	24017	26025	34071	1
4.799325	34076	38855	40033	42021	48037	50046	52044	54038	56043	58037	59843	1
3.323314	59847	63160	64043	66046	72065	74062	76059	78059	80058	82062	83775	1
3.669349	83777	87431	88062	90062	96079	98080	100084	102083	104082	106084	108221	1
4.525796	108224	112746	114085	116080	122099	124102	126100	128099	130096	132100	134982	1
4.70252	134985	139681	140104	142100	148125	150124	152123	154123	156120	158124	159311	1
4.268363	159314	163570	164123	166123	172141	174142	176137	178141	180137	182140	188121	1
3.610577	188124	191728	192140	194142	200161	202160	204165	206159	208165	210164	215927	1
3.650807	215930	219569	220162	222161	228185	230185	232181	234181	236180	238179	239752	1
3.838236	239754	243582	244181	246182	252196	254202	256198	258202	260197	262203	268572	1
4.491825	268575	273048	274204	276202	282221	284221	286224	288218	290219	292225	293627	1
3.202827	293630	296826	298228	300222	306245	308240	310240	312236	314241	316244	317617	1
3.272048	317620	320892	322243	324242	330261	332263	334263	336260	338259	340259	342943	1
3.106523	342946	346047	346261	348258	354279	356283	358279	360276	362281	364276	366117	1
3.916534	366120	370033	370280	372279	378305	380307	382302	384300	386303	388306	389636	1
4.909352	389638	394533	396304	398300	404322	406323	408323	410316	412318	414320	417161	1
4.704651	417164	421866	422324	424318	430338	432336	434341	436336	438339	440340	441664	1
3.652157	441667	445311	446341	448346	454364	456362	458356	460359	462359	464363	467608	1
4.68468	467611	472286	472362	474363	480379	482381	484380	486382	488383	490380	492703	1
4.605506	492706	497306	498380	500381	506401	508408	510401	512399	514399	516402	517949	1
4.719695	517952	522658	524403	526398	532417	534424	536419	538426	540417	542420	545596	1
4.378756	545599	549954	550419	552425	558436	560436	562439	564442	566436	568437	576228	1
3.117844	576231	579338	580439	582444	588463	590637	NA	NA	NA	NA	NA	1
4.33161	590649	594971	596470	598458	604481	606482	608480	610481	612476	614480	617806	1
3.290003	617809	621088	622480	624483	630498	632499	634503	636497	638501	640498	642615	1
4.776402	642618	647380	648502	650500	656520	659309	NA	NA	NA	NA	NA	1
4.824591	659318	664143	664526	666524	672544	674503	NA	NA	NA	NA	NA	1
4.090092	674513	678594	680552	682541	688561	690557	692558	694559	696558	698561	699910	1
4.092966	699913	703989	704562	706559	712576	714578	716583	718577	720579	722579	723944	1
3.523975	723947	727463	728577	730581	736597	738601	740597	742596	744603	746605	747828	1
4.476073	747831	752295	752608	754607	760620	763363	NA	NA	NA	NA	NA	1
4.847502	763374	768210	768627	770619	776642	778644	780640	782638	784644	786642	788167	1
3.889502	788171	792051	792647	794645	800658	802656	804662	806656	808658	810665	812653	1
4.273474	812656	816914	818664	820666	826677	828679	830678	832679	834678	836679	838244	1
3.577424	838248	841819	842684	844682	850701	852701	854704	856699	858700	860701	862193	1
3.259773	862196	865437	866703	868699	874716	876717	878718	880724	882717	884718	886075	1
