0	1	7953	8000	10001	16012	18011	20009	22011	24009	26012	27598	1
4.002668	27602	31593	32014	34010	40030	42026	44028	46027	48026	50026	51132	1
3.176256	51135	54305	56031	58032	64050	65901	NA	NA	NA	NA	NA	1
3.07302	65913	68986	70057	72053	78069	80069	82072	84074	86071	88072	89160	1
3.673069	89163	92819	94076	96074	102086	104095	106092	108093	110095	112092	113690	1
3.404433	113693	117096	118093	120092	126111	128111	130112	132113	134106	136113	137175	1
3.235803	137178	140405	142116	144110	150129	152135	154132	156131	158127	160129	161049	1
4.039919	161052	165088	166131	168128	174155	176148	178153	180154	182153	184152	184988	1
3.686949	184991	188677	190156	192157	198173	200173	202168	204173	206166	208172	209521	1
3.89915	209525	213411	214174	216170	222193	224187	226188	228189	230187	232193	233930	1
4.072278	233933	238003	238192	240195	246210	248210	250214	252216	254211	256212	257332	1
4.944445	257335	262278	264212	266210	272233	274233	276232	278228	280229	282234	283012	1
4.776884	283014	287789	288236	290233	296252	298247	300252	302251	304248	306251	307133	1
4.883657	307136	312015	312252	314254	320268	322274	324268	326274	328269	330267	331305	1
4.375859	331308	335667	336268	338270	344287	346289	348291	350293	352292	354291	355131	1
4.251637	355134	359386	360291	362294	368310	370310	372313	374313	376312	378310	379722	1
4.366251	379725	384073	384310	386310	392330	394329	396332	398328	400333	402327	403227	1
4.41609	403230	407643	408327	410330	416347	418353	420354	422347	424349	426354	427602	1
3.45887	427605	431046	432356	434349	440371	443016	NA	NA	NA	NA	NA	1
3.17661	443026	446188	446384	448368	454389	456390	458389	460391	462387	464390	465840	1
3.038069	465843	468868	470388	472396	478414	480410	482411	484412	486411	488415	489402	1
4.121486	489405	493513	494419	496412	502427	503484	NA	NA	NA	NA	NA	1
4.946214	503495	508434	508442	510431	516451	518457	520454	522452	524447	526447	527409	1
3.988761	527412	531399	532448	534455	540472	542474	544468	546472	548473	550475	551433	1
4.246566	551435	555676	556477	558476	564494	566489	568493	570490	572494	574493	575223	1
3.682032	575226	578890	580497	582490	588513	590513	592510	594510	596514	598509	599679	1
3.965278	599682	603636	604510	606512	612531	614534	616530	618536	620532	622531	623696	1
4.59235	623700	628284	628531	630532	636547	638554	640549	642548	644552	646550	647663	1
4.39826	647666	652045	652550	654555	660566	662566	664570	666573	668572	670567	672124	1
3.46301	672127	675575	676571	678571	684594	686592	688590	690593	692591	694594	696495	1
3.707244	696498	700199	700594	702593	708610	710608	712611	714609	716610	718613	719342	1
4.489714	719346	723824	724615	726612	732635	734631	736627	738629	740627	742630	743787	1
3.827217	743790	747615	748634	750631	756653	758650	760651	762648	764655	766651	768075	1
3.797818	768078	771873	772656	774652	780667	782327	NA	NA	NA	NA	NA	1
4.904285	782339	787231	788677	790669	796691	798691	800693	802694	804692	806693	807598	1
3.97015	807601	811559	812696	814693	820713	822716	824708	826712	828707	830712	832291	1
3.790998	832294	836085	836712	838717	844730	846732	848728	850735	852727	854734	855635	1
4.101307	855638	859732	860737	862732	868753	870748	872753	874749	876752	878753	879863	1
4.342499	879866	884194	884759	886756	892777	894776	896768	898773	900766	902776	903643	1
3.199541	903646	906829	908778	910773	916792	918788	920788	922791	924792	926788	928333	1
0	1	7950	7999	9988	16007	18007	20009	22007	24006	26008	27313	2
3.852423	27316	31161	32006	34010	40030	42028	44027	46029	48026	50027	51033	2
3.082001	51036	54105	56026	58026	64049	66050	68051	70052	72047	74046	75099	2
4.967828	75101	80053	82045	84050	90062	92066	94068	96064	98063	100065	101269	2
3.041456	101272	104304	106067	108066	114086	116087	118084	120089	122087	124088	125605	2
4.932075	125609	130541	132095	134091	140107	142107	144109	146108	148110	150104	154130	2
4.004408	154133	158128	160107	162110	168125	169998	NA	NA	NA	NA	NA	2
4.769733	170010	174772	176137	178131	184146	186144	188143	190145	192145	194145	197910	2
4.236584	197913	202140	202148	204146	210169	212163	214167	216172	218167	220167	221940	2
4.338451	221943	226266	228167	230164	236183	238186	240182	242189	244188	246183	251304	2
4.052862	251307	255360	256181	258172	264182	266182	268182	270184	272186	274188	275245	2
4.65246	275248	279901	280188	282185	288205	290204	292207	294207	296206	298202	299352	2
4.123982	299357	303471	304205	306211	312225	313457	NA	NA	NA	NA	NA	2
4.585704	313467	318052	318233	320224	326243	328244	330248	332250	334245	336248	337752	2
3.523492	337755	341273	342252	344246	350264	352272	354266	356262	358265	360266	364185	2
3.369332	364188	367553	368267	370267	376284	378287	380287	382288	384290	386290	389612	2
4.678436	389615	394288	394288	396290	402311	404304	406306	408310	410305	412307	414301	2
4.459171	414303	418743	420312	422306	428326	430322	432328	434323	436332	438327	441366	2
3.51909	441369	444882	446331	448324	454348	456349	458347	460344	462346	464347	465429	2
3.41349	465432	468835	470351	472346	478367	480366	482364	484364	486370	488363	489184	2
3.990343	489187	493175	494364	496365	502386	504005	NA	NA	NA	NA	NA	2
3.986123	504016	507992	508400	510388	516408	518413	520402	522410	524405	526404	527491	2
3.150766	527493	530636	532408	534413	540427	542429	544427	546423	548427	550422	551644	2
4.058771	551647	555706	556428	558430	564449	566446	568443	570442	572449	574445	575684	2
4.895063	575687	580582	582445	584450	590470	592472	594471	596464	598469	600466	602123	2
3.195989	602126	605320	606464	608472	614484	616490	618490	620491	622486	624489	625214	2
4.014787	625217	629221	630492	632484	638503	639479	NA	NA	NA	NA	NA	2
4.568911	639489	644052	644511	646509	652522	654532	656531	658530	660528	662529	663458	2
3.975677	663460	667426	668528	670529	676547	678548	680546	682546	684545	686542	687355	2
3.636593	687358	690979	692544	694551	700569	702564	704568	706570	708563	710569	715489	2
4.532147	715492	720014	720573	722568	728583	730589	732585	734585	736589	738584	739654	2
3.486243	739657	743129	744583	746592	752603	754602	756602	758610	760605	762607	764353	2
4.627625	764356	768972	770606	772611	778623	780628	782626	784623	786629	788628	791210	2
3.979042	791213	795187	796626	798630	804649	806650	808648	810650	812651	814648	815947	2
3.942914	815949	819887	820650	822652	828668	830669	832664	834668	836667	838669	839584	2
3.721404	839586	843304	844668	846665	852684	854690	856689	858686	860683	862689	874089	2
3.143174	874092	877227	878687	880690	886708	888708	890711	892708	894708	896704	897783	2
3.540222	897786	901322	902709	904709	910729	912729	914729	916723	918722	920729	921783	2
3.145394	921786	924928	926727	928728	934742	936749	938743	940750	942744	944746	946426	2
4.500879	946429	950926	952746	954752	960766	962768	964768	966770	968768	970769	971634	2
0	3	7961	8002	10001	16020	17492	NA	NA	NA	NA	NA	3
3.240193	17502	20739	22028	24020	30038	32038	34043	36043	38041	40040	41060	3
3.831985	41063	44891	46039	48041	54065	56058	58065	60059	62060	64066	64892	3
4.5578	64895	69439	70065	72065	78086	80084	82080	84079	86077	88077	89190	3
3.046558	89193	92229	94078	96084	102098	104106	106103	108099	110099	112101	113231	3
4.26713	113234	117484	118099	120099	126120	128121	130117	132120	134123	136121	136989	3
3.653162	136992	140633	142124	144121	150138	152140	154138	156140	158139	160140	160970	3
4.268767	160974	165226	166143	168145	174162	176165	178160	180159	182164	184162	185349	3
4.462625	185351	189806	190160	192163	198179	200177	202178	204178	206183	208180	209536	3
3.010892	209539	212534	214179	216180	222203	224206	226200	228199	230205	232201	233072	3
3.89649	233076	236956	238202	240205	246221	248268	NA	NA	NA	NA	NA	3
3.254814	248280	251537	252235	254223	260242	262245	264241	266242	268244	270237	271104	3
4.518553	271106	275618	276237	278246	284258	285690	NA	NA	NA	NA	NA	3
4.749843	285701	290446	292269	294260	300279	301332	NA	NA	NA	NA	NA	3
3.923194	301343	305260	306288	308285	314299	316299	318299	320303	322298	324298	327082	3
4.791241	327084	331873	332300	334305	340326	342317	344325	346320	348317	350318	351161	3
3.356855	351164	354513	356321	358325	364342	366341	368338	370337	372343	374342	375114	3
4.041409	375117	379143	380347	382343	388359	390358	392363	394361	396361	398357	399257	3
4.148357	399260	403410	404356	406342	412358	414360	416362	418360	420359	422362	423450	3
3.10145	423452	426542	428365	430360	436385	438381	440384	442380	444378	446386	449622	3
4.609602	449625	454232	454391	456378	462401	464397	466400	468405	470402	472403	473610	3
3.695652	473613	477298	478406	480400	486417	488428	490419	492418	494425	496426	497223	3
3.473408	497226	500692	502423	504418	510440	512445	514441	516442	518439	520444	524473	3
3.016639	524476	527477	528445	530445	536457	538462	540463	542463	544458	546463	547728	3
4.935164	547730	552653	554461	556461	562478	564481	566481	568477	570483	572484	574759	3
3.017367	574761	577777	578487	580486	586504	588508	590505	592499	594505	596504	597451	3
3.361263	597454	600805	602502	604503	610526	612518	614524	616518	618521	620523	621753	3
4.933813	621756	626675	628524	630520	636538	638537	640544	642540	644544	646537	648579	3
3.940347	648582	652520	652536	654519	660537	662544	664543	666546	668538	670543	673776	3
4.221194	673779	677980	678546	680543	686558	688560	690559	692562	694561	696563	697865	3
4.494231	697868	702352	702567	704562	710581	712582	714581	716583	718577	720582	721634	3
