0	1	7957	8005	10004	16022	18015	20022	22021	24015	26018	27677	1
3.946942	27705	31623	32045	34037	40060	42054	44059	46057	48061	50060	51673	1
4.672353	51676	56347	58061	60055	66082	68080	70073	72077	74074	76081	78388	1
4.154933	78391	82532	84081	86081	92100	94099	96099	98098	100097	102102	103311	1
4.249912	103313	107549	108099	110096	116118	118121	120115	122121	124120	126115	128167	1
4.31201	128170	132471	134120	136115	142141	144134	146139	148137	150134	152141	153666	1
3.821177	153669	157475	158139	160142	166159	168156	170159	172160	174156	176156	177861	1
4.791065	177864	182644	184161	186162	192177	194181	196176	198179	200176	202175	203540	1
3.363101	203543	206896	208177	210177	216202	218193	220195	222198	224195	226200	228028	1
4.680704	228031	232700	234204	236197	242213	244213	246220	248220	250220	252215	254221	1
3.26358	254224	257484	258213	260217	266235	268237	270234	272238	274234	276234	278033	1
3.653493	278036	281690	282233	284236	290258	292257	294253	296262	298261	300257	302478	1
3.630332	302481	306108	306256	308255	314281	316277	318277	320281	322278	324276	325770	1
4.317831	325773	330071	330278	332282	338297	340299	342297	344294	346295	348300	349282	1
3.500996	349285	352778	354301	356297	362314	364318	366316	368316	370321	372314	373694	1
4.5715	373697	378270	378319	380318	386338	388343	390340	392336	394341	396340	397546	1
4.411314	397549	401947	402345	404337	410356	412358	414354	416354	418358	420357	421599	1
4.865973	421602	426461	428359	430359	436376	438373	440374	442379	444378	446375	447644	1
3.086651	447646	450726	452374	454379	460399	462397	464401	466398	468397	470397	471400	1
4.099234	471402	475498	476400	478399	484413	486416	488418	490420	492413	494416	495750	1
4.945998	495753	500680	502415	504418	510434	512433	514434	516435	518441	520442	522294	1
3.259271	522297	525559	526444	528442	534456	536461	538460	540457	542462	544457	545445	1
4.745466	545449	550183	550458	552463	558479	560476	562479	564480	566480	568475	569624	1
3.0106	569627	572626	574478	576475	582498	584495	586496	588499	590498	592502	593739	1
3.137773	593741	596873	598502	600498	606518	608518	610514	612522	614518	616521	618219	1
3.137403	618222	621351	622524	624523	630537	632985	NA	NA	NA	NA	NA	1
3.527034	632996	636526	636551	638537	644560	646553	648560	650557	652560	654557	656229	1
3.853039	656231	660068	660555	662561	668575	670575	672574	674578	676580	678580	679410	1
4.486259	679412	683879	684581	686583	692601	694600	696600	698593	700594	702597	703734	1
3.546366	703737	707283	708602	710602	716614	718615	720618	722620	724613	726617	727781	1
4.53153	727784	732311	732621	734617	740634	742519	NA	NA	NA	NA	NA	1
4.797249	742530	747314	748647	750643	756655	758659	760656	762656	764654	766655	767782	1
3.842576	767785	771616	772659	774662	780682	782675	784678	786676	788673	790681	792692	1
4.128814	792696	796823	798685	800682	806696	808694	810693	812700	814700	816701	818043	1
3.818977	818046	821854	822703	824700	830718	832137	NA	NA	NA	NA	NA	1
4.880106	832145	837018	838726	840719	846741	848447	NA	NA	NA	NA	NA	1
3.19529	848457	851648	852750	854742	860761	862762	864753	866762	868758	870758	872283	1
4.258352	872285	876534	876755	878757	884778	886780	888781	890777	892780	894775	895797	1
3.885581	895800	899685	900775	902779	908794	910795	912793	914802	916799	918801	920027	1
4.158866	920031	924178	924801	926799	932815	934814	936819	938818	940816	942817	944034	1
0	2	7961	8004	9999	16016	18023	20021	22016	24018	26023	27332	2
3.129785	27335	30450	32023	34024	40036	42039	44035	46036	48040	50037	51213	2
4.476351	51215	55672	56036	58040	64058	66062	68057	70057	72058	74055	75132	2
3.319446	75135	78437	80054	82044	88066	90021	NA	NA	NA	NA	NA	2
3.457917	90033	93474	94073	96058	102075	104084	106079	108083	110078	112075	112887	2
3.287047	112889	116164	118078	120084	126099	128096	130095	132098	134095	136102	136843	2
3.002164	136845	139838	140102	142105	148116	150117	152116	154119	156123	158120	159716	2
4.646379	159719	164364	166124	168118	174145	176135	178138	180137	182142	184138	185692	2
3.382136	185695	189058	190139	192140	198158	200162	202159	204160	206158	208156	209316	2
3.47817	209318	212795	214159	216164	222184	224179	226179	228178	230184	232181	233500	2
4.745102	233503	238241	240184	242179	248201	250196	252195	254203	256197	258200	259865	2
3.9374	259868	263792	264205	266197	272221	274219	276219	278222	280217	282219	283203	2
4.906958	283206	288107	288222	290217	296242	298240	300235	302237	304240	306240	307280	2
4.876907	307283	312151	312240	314241	320259	322260	324257	326263	328255	330260	331110	2
4.046206	331113	335143	336258	338264	344275	346551	NA	NA	NA	NA	NA	2
3.704189	346563	350263	350289	352282	358297	360300	362302	364295	366295	368297	370612	2
3.00262	370615	373605	374302	376303	382321	384326	386321	388317	390320	392320	393564	2
4.348336	393566	397906	398319	400325	406337	408335	410341	412341	414340	416341	417436	2
3.176708	417438	420615	422339	424337	430358	432356	434361	436362	438360	440359	441489	2
3.781475	441492	445263	446359	448358	454375	456380	458381	460380	462375	464384	466333	2
3.87393	466336	470192	470384	472381	478397	480401	482396	484402	486399	488396	489413	2
3.355235	489416	492755	494394	496383	502396	504397	506395	508398	510399	512401	513458	2
3.264848	513461	516725	518399	520402	526416	528418	530417	532415	534414	536416	537153	2
3.215569	537156	540352	540418	542417	548435	550443	552441	554444	556438	558440	559461	2
3.644793	559464	563106	564439	566441	572462	574456	576457	578455	580460	582458	583432	2
4.315079	583435	587736	588461	590459	596480	598483	600475	602480	604476	606482	607504	2
3.504222	607506	611004	612483	614482	620502	622056	NA	NA	NA	NA	NA	2
4.713846	622066	626774	628516	630516	636538	638542	640542	642538	644539	646543	647506	2
3.622551	647509	651120	652547	654542	660563	662556	664558	666559	668558	670561	672212	2
3.660554	672216	675855	676560	678557	684582	686871	NA	NA	NA	NA	NA	2
4.818178	686882	691697	692596	694597	700622	702615	704620	706621	708624	710615	711737	2
3.906905	711740	715648	716614	718597	724616	726620	728620	730618	732617	734615	736096	2
4.711441	736099	740808	742617	744624	750641	752638	754640	756641	758641	760642	762697	2
4.333416	762700	767033	768640	770640	776658	778655	780659	782659	784658	786661	788201	2
3.10865	788204	791303	792665	794657	800680	802679	804677	806683	808682	810684	811654	2
4.144279	811658	815802	816687	818681	824702	826696	828700	830702	832700	834703	835700	2
4.064608	835703	839762	840703	842704	848724	850723	852716	854719	856717	858722	859801	2
4.391814	859804	864191	864724	866718	872737	874741	876740	878735	880744	882740	883700	2
4.376288	883703	888077	888744	890738	896755	898761	900761	902761	904763	906759	908243	2
3.783174	908246	912023	912758	914762	920780	922777	924775	926775	928780	930783	932873	2
0	3	7953	8002	9994	16014	18018	NA	NA	NA	NA	NA	3
4.9371	18028	22953	24023	26013	32034	34037	36035	38037	40035	42030	42980	3
3.798687	42983	46772	48030	50033	56056	57696	NA	NA	NA	NA	NA	3
3.728208	57707	61417	62068	64072	70088	72091	74089	76089	78097	80089	81556	3
3.866402	81560	85416	86088	88096	94110	96111	98109	100108	102110	104115	104947	3
4.968593	104950	109903	110120	112111	118134	120129	122129	124132	126130	128133	129081	3
3.865468	129084	132937	134138	136130	142149	144158	146156	148153	150150	152151	153076	3
3.148615	153079	156220	158156	160154	166170	168196	NA	NA	NA	NA	NA	3
4.399807	168208	172589	174183	176171	182193	184192	186192	188189	190194	192190	193453	3
3.794424	193456	197245	198190	200194	206215	208217	210210	212213	214211	216216	217696	3
4.064513	217699	221753	222214	224215	230236	232236	234233	236235	238231	240229	241263	3
4.512568	241266	245762	246231	248231	254254	256250	258254	260251	262252	264250	265010	3
3.675135	265013	268685	270253	272253	278268	280268	282273	284268	286275	288276	289082	3
4.850643	289084	293921	294276	296270	302290	304295	306295	308294	310296	312294	314241	3
4.419313	314243	318655	320295	322292	328309	330309	332315	334310	336310	338314	339089	3
4.952306	339093	344041	344319	346316	352329	354333	356335	358336	360332	362331	363222	3
4.254531	363224	367467	368336	370335	376351	378356	380354	382357	384349	386348	388021	3
4.395903	388024	392406	394347	396334	402352	404351	406353	408356	410349	412355	414035	3
4.005167	414038	418039	418353	420357	426374	428368	430376	432372	434367	436371	439494	3
3.959184	439496	443446	444373	446371	452397	454397	456396	458391	460390	462397	463733	3
4.136115	463736	467866	468396	470391	476409	478413	480413	482417	484414	486412	487270	3
3.952884	487273	491224	492415	494417	500432	502434	504435	506429	508429	510436	512174	3
4.767144	512177	516942	518439	520432	526457	528457	530454	532448	534450	536454	538144	3
4.386887	538147	542520	544458	546450	552469	554473	556473	558468	560470	562473	563253	3
4.172299	563255	567422	568471	570474	576493	578489	580491	582492	584494	586495	587518	3
3.886695	587521	591398	592499	594494	600510	603018	NA	NA	NA	NA	NA	3
4.24257	603030	607273	608519	610513	616530	618535	620530	622534	624528	626532	627647	3
4.96972	627649	632601	634533	636537	642553	644556	646553	648554	650551	652548	654794	3
4.310797	654796	659105	660551	662551	668568	670576	672575	674576	676570	678571	679782	3
3.238507	679785	683011	684569	686575	692596	694596	696588	698591	700593	702594	703481	3
4.266223	703485	707739	708597	710591	716611	718613	720613	722614	724616	726615	728552	3
3.431308	728555	731984	732613	734615	740632	742632	744628	746637	748628	750634	751478	3
3.516179	751481	754989	756638	758639	764652	766650	768652	770654	772653	774652	776457	3
3.281082	776460	779734	780650	782653	788673	790674	792668	794673	796674	798673	800464	3
4.596113	800467	805051	806671	808674	814695	816699	818696	820690	822696	824693	825736	3
4.594317	825739	830327	830695	832691	838709	840718	842712	844716	846713	848715	849758	3
3.303512	849761	853055	854716	856713	862737	864732	866732	868734	870729	872736	873720	3
4.693121	873722	878408	878738	880732	886752	888759	890749	892748	894757	896751	899226	3
3.423687	899229	902632	902757	904758	910770	912769	914771	916773	918772	920776	921481	3
3.35437	921483	924825	926776	928776	934796	936793	938791	940794	942788	944793	946117	3
0	1	7949	7999	9998	16017	18016	20013	22016	24014	26013	26763	4
4.846644	26766	31602	32011	34016	40030	42035	44032	46039	48029	50035	51354	4
4.379999	51357	55734	56034	58032	64049	66052	68058	70059	72053	74049	75471	4
4.662135	75474	80134	82053	84053	90074	92070	94072	96078	98074	100075	101150	4
3.545987	101152	104703	106077	108072	114091	116097	118094	120091	122091	124098	125856	4
4.78124	125860	130633	132100	134096	140118	142115	144109	146115	148114	150115	151763	4
4.614725	151766	156367	158116	160119	166129	168131	170133	172133	174133	176131	177961	4
4.233343	177964	182185	184132	186138	192152	194149	196152	198150	200157	202155	203299	4
3.464478	203301	206762	208158	210154	216178	218179	220177	222174	224170	226177	227198	4
3.819899	227200	231009	232176	234179	240196	242197	244195	246190	248197	250190	251641	4
4.744651	251644	256376	258194	260192	266219	268897	NA	NA	NA	NA	NA	4
3.060834	268909	271951	272228	274214	280232	282233	284236	286234	288234	290236	291623	4
4.358221	291626	295971	296237	298235	304255	306255	308251	310252	312255	314251	316481	4
4.109779	316485	320583	322252	324258	330270	332276	334274	336273	338276	340274	341485	4
3.803631	341488	345273	346276	348275	354289	356290	358291	360293	362297	364293	365108	4
3.571932	365111	368662	370293	372300	378313	380317	382316	384314	386315	388309	390217	4
3.131015	390220	393345	394308	396294	402311	404312	406313	408312	410318	412312	414694	4
3.672203	414697	418362	420314	422314	428335	430336	432333	434335	436337	438338	439258	4
4.362084	439260	443617	444339	446337	452357	454356	456352	458353	460355	462352	463287	4
3.458194	463291	466734	468354	470354	476372	478369	480375	482375	484370	486376	487453	4
4.378689	487456	491828	492374	494377	500392	501380	NA	NA	NA	NA	NA	4
3.4251	501389	504802	506397	508397	514409	516418	518414	520412	522413	524418	525495	4
4.649955	525499	530144	530417	532413	538432	540436	542430	544431	546431	548430	549795	4
4.166388	549798	553961	554428	556411	562434	564432	566432	568431	570437	572431	573292	4
4.565123	573295	577855	578434	580433	586451	588460	590450	592451	594456	596452	597373	4
3.262981	597376	600634	602452	604457	610469	612477	614470	616477	618474	620474	621584	4
3.242924	621587	624819	626475	628478	634494	636497	638490	640490	642497	644490	645493	4
3.435928	645496	648930	650491	652497	658510	660510	662512	664510	666510	668511	669365	4
4.430552	669367	673782	674516	676517	682529	684535	686530	688537	690533	692531	693384	4
3.468592	693387	696843	698536	700533	706553	708550	710553	712552	714555	716554	717530	4
3.306813	717532	720841	722554	724554	730572	732578	734572	736573	738576	740578	741992	4
4.073328	741995	746063	746577	748579	754598	756598	758592	760594	762593	764597	765710	4
3.17871	765713	768892	770600	772597	778616	780615	782610	784613	786611	788610	790172	4
4.991251	790175	795162	796608	798597	804619	806613	NA	NA	NA	NA	NA	4
4.683567	806624	811296	812633	814639	820656	822653	824654	826656	828650	830657	832012	4
4.825315	832015	836837	838657	840656	846678	848673	850669	852676	854676	856673	858820	4
3.387735	858824	862201	862678	864671	870690	872695	874695	876695	878692	880695	883190	4
3.036961	883193	886234	886697	888698	894715	896714	898712	900718	902715	904715	905538	4
3.263284	905540	908799	910717	912714	918731	920738	922735	924735	926729	928734	930165	4
4.356713	930168	934506	934737	936735	942749	944600	NA	NA	NA	NA	NA	4
