0	24	7965	7998	9988	16007	18000	20000	22005	24006	26002	26978	1
3.868648	26983	30828	32005	34001	40024	42023	44026	46024	48026	50026	51272	1
3.040408	51274	54299	56024	58026	64043	66046	68043	70040	72042	74046	75089	1
4.62066	75091	79704	80051	82041	88062	90067	92062	94067	96064	98067	99081	1
4.337897	99083	103423	104064	106066	112079	114086	116082	118083	120079	122083	123629	1
3.653552	123632	127280	128087	130086	136107	138102	140101	142108	144100	146107	147932	1
4.320962	147935	152244	154111	156105	162126	164129	166127	168124	170121	172119	173246	1
3.815766	173248	177060	178116	180105	186119	188119	190127	192128	194128	196127	197295	1
4.553333	197298	201838	202132	204127	210143	212153	NA	NA	NA	NA	NA	1
4.071427	212163	216231	218151	220145	226161	228163	230164	232165	234163	236163	237093	1
4.20231	237095	241286	242161	244169	250189	254291	NA	NA	NA	NA	NA	1
3.475325	254302	257776	258198	260190	266200	268206	270200	272202	274205	276205	277301	1
4.67083	277305	281972	282209	284205	290219	292227	294225	296219	298225	300221	301357	1
4.398735	301360	305738	306224	308229	314242	316248	318243	320240	322244	324242	326037	1
3.197899	326039	329221	330247	332243	338264	340264	342264	344263	346261	348266	349384	1
4.778989	349386	354161	354266	356263	362283	364287	366280	368284	370280	372287	373494	1
4.628393	373497	378113	378285	380289	386301	388308	390303	392300	394305	396301	397405	1
3.291714	397409	400695	402307	404303	410326	412319	414324	416323	418321	420324	421436	1
3.70091	421439	425124	426323	428323	434340	436342	438344	440346	442347	444340	445537	1
3.155965	445540	448675	450345	452346	458366	460367	462368	464361	466362	468363	469449	1
4.85614	469452	474297	474364	476366	482382	484388	486387	488383	490382	492387	493882	1
3.479032	493885	497362	498388	500384	506402	508402	510401	512405	514401	516403	517597	1
4.863604	517600	522447	524403	526402	532429	534421	536420	538420	540421	542427	543527	1
4.652334	543530	548172	548431	550421	556447	558443	560443	562447	564444	566443	567441	1
3.215774	567444	570660	572442	574443	580467	582464	584464	586467	588464	590467	591563	1
4.795231	591567	596356	596473	598462	604489	606480	608486	610486	612479	614480	616243	1
3.68697	616246	619932	620478	622462	628481	631841	NA	NA	NA	NA	NA	1
4.087648	631853	635929	636495	638487	644499	646506	648504	650500	652504	654503	655887	1
4.826978	655889	660712	662504	664501	670525	672529	674526	676520	678522	680526	682060	1
4.724917	682064	686788	688529	690521	696548	698540	700541	702541	704541	706548	707241	1
3.8243	707244	711067	712550	714543	720569	722560	724566	726562	728564	730560	731992	1
4.090603	731995	736076	736559	738562	744583	746580	748586	750583	752579	754580	756706	1
3.679799	756709	760385	760583	762581	768603	770609	772606	774603	776601	778605	780426	1
